forestfires.csv,1,1.0,0.001,1.009727054870459,-0.17016998590006388
machine.csv,1,1.0,0.001,1.1278195488721805,-0.4188539082916955
winequality-red.csv,1,1.0,0.001,8.257293137875617,-2.695096127761611
winequality-white.csv,1,1.0,0.001,8.822118469674487,-2.797169870780283
abalone.csv,0,1.0,0.001,2.3923444976076553E-4,4174.585714285714
abalone.csv,1,1.0,0.001,2.3923444976076553E-4,6888.607142857142
abalone.csv,2,1.0,0.001,2.3923444976076553E-4,6888.607142857142
abalone.csv,1,1.0,0.001,0.0,6900.428571428572
car.csv,1,1.0,0.001,0.17341040462427745,9297.5
segmentation.csv,1,1.0,0.001,0.047619047619047616,67.71428571428571
forestfires.csv,1,1.0,0.001,1.009727054870459,-0.17016998590006388
machine.csv,1,1.0,0.001,1.1278195488721805,-0.4188539082916955
winequality-red.csv,1,1.0,0.001,8.257293137875617,-2.695096127761611
winequality-white.csv,1,1.0,0.001,8.822118469674487,-2.797169870780283
abalone.csv,1,1.0,0.001,0.0,6900.428571428572
car.csv,1,1.0,0.001,0.17341040462427745,9297.5
segmentation.csv,1,1.0,0.001,0.047619047619047616,67.71428571428571
forestfires.csv,1,1.0,0.001,1.009727054870459,-0.17016998590006388
machine.csv,1,1.0,0.001,1.1278195488721805,-0.4188539082916955
winequality-red.csv,1,1.0,0.001,8.257293137875617,-2.695096127761611
winequality-white.csv,1,1.0,0.001,8.822118469674487,-2.797169870780283
abalone.csv,1,1.0,0.1,0.0,6900.428571428572
car.csv,1,1.0,0.1,0.17341040462427745,9297.5
segmentation.csv,1,1.0,0.1,0.047619047619047616,67.71428571428571
forestfires.csv,1,1.0,0.1,1.009727054870459,-0.17016998590006388
machine.csv,1,1.0,0.1,1.1278195488721805,-0.4188539082916955
winequality-red.csv,1,1.0,0.1,8.257293137875617,-2.695096127761611
